Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Used ISBN,Genre
22010129,We'll Never Be Apart,Emiko Jean,"Jean, Emiko",,054448200X,9780544482005,3,3.88,HMH Books for Young Readers,Hardcover,279.0,2015.0,2015.0,2015/08/23,2015/08/18,,,read,"""I say the vow aloud, just to make it real.  'I'm coming for you Cellie.  Come hell or high water.  I'm going to find you.  And when I do, I'm going to kill you.'""<br/><br/>It's too bad that this powerful vow turns out to mean nothing in the end.  <br/><br/>There were some parts of the book in the middle that felt particularly slow and boring, but overall it was very interesting.  The ending had a big twist that was very surprising.  <br/><br/>The way the Alice dealt with all her issues and problems were very realistic, and exactly how a normal teenage girl in her position would act.  <br/><br/>I didn't particularly have any sort of feelings for the love intrest, Chase, in the book.  The author continued to build up the reason why he was at Savage Island in the first place, so when we actually found out, it wasn't very shocking.  <br/><br/>Really glad that Alice realized that Jason was an idiot.  I hate girl characters who just idolize their dead boyfriends and can never see the truth and their flaws.  <br/><br/>Overall, a very average sort of book.  Boring parts, interesting parts, slow parts, and a twist.  ",,,1,0,9780544482005,"Death, JUVENILE FICTION / Family / Siblings, JUVENILE FICTION / Social Issues / Physical & Emotional Abuse (see also Social Issues / Sexual Abuse), Psychiatric hospitals, JUVENILE FICTION / Mysteries & Detective Stories, Fiction, Mental illness, JUVENILE FICTION / Action & Adventure / General, Twins, Romance fiction, Love, JUVENILE FICTION / Love & Romance, Foster home care, Post-traumatic stress disorder, JUVENILE FICTION / Law & Crime, Sisters, Love stories, Children's fiction, Mental illness, fiction, Hospitals, fiction, Death, fiction, Twins, fiction, Love, fiction, Foster home care, fiction, Sisters, fiction"
7982149,"Deadman Wonderland Volume 3 (Deadman Wonderland, #3)",Jinsei Kataoka,"Kataoka, Jinsei",Kazuma Kondou,142781743X,9781427817433,3,4.24,TokyoPop,Paperback,208.0,2010.0,2008.0,2015/08/21,2015/08/22,,,read,"Not the most interesting.  Also, I was a bit confused in places.  Still very unique.",,,1,0,9781427817433,"nyt:manga=2010-10-17, New York Times bestseller, Comics & graphic novels, east asian style, manga, horror, Comics & graphic novels, east asian style, manga, crime & mystery"
18141627,"暗殺教室 5 [Ansatsu Kyoushitsu 5] (Assassination Classroom, #5)",Yusei Matsui,"Matsui, Yusei",松井優征,4088707699,9784088707693,3,4.34,集英社,Paperback,192.0,2013.0,2013.0,2015/08/21,2015/08/21,,,read,Really not as good as the previous ones which I rated all 5 stars.  I need more Karma!!! lol,,,1,0,9784088707693,"Assassins, Teacher-student relationships, Study and teaching, Extraterrestrial beings, Junior high school students, Murder, Comic books, strips"
23361244,"Lying Out Loud (Hamilton High, #4)",Kody Keplinger,"Keplinger, Kody",,0545831113,9780545831116,4,3.58,Scholastic ,Kindle Edition,309.0,2015.0,2015.0,2015/08/18,2015/04/05,,,read,"I really love Kody Keplinger's work, and I really enjoyed this one as well.  <br/><br/>Just not as good as it could have been, and I was kind of annoyed with Sonny a few times throughout the story.  <br/><br/>So happy to see all of those cameos from her other book characters!",,,1,0,9780545831116,"Children's fiction, Interpersonal relations, fiction, Dating (social customs), fiction, Friendship, fiction, Honesty, fiction"
23349901,Percy Jackson's Greek Heroes,Rick Riordan,"Riordan, Rick",John Rocco,1423183657,9781423183655,5,4.42,Disney-Hyperion Books,Hardcover,404.0,2015.0,2015.0,2015/08/18,2015/08/16,,,read,"You can't give this book any less than 5 stars.  <br/><br/>Awesome information, and all told from Percy's POV.(which we were all missing in BOO) There are so many inside jokes that made me smile and laugh.  I loved 100% of this book.",,,1,0,9781423183655,"Greek Mythology, Juvenile fiction, Greek Gods, Fiction, Juvenile literature, Classics, Fairy Tales & Folklore, Anthologies, Legends, Myths, Fables, Greek & Roman, Gods and goddesses, nyt:childrens-middle-grade-hardcover=2015-09-06, New York Times bestseller, Mythology, greek, juvenile literature, Mythology, Heroes, Children's fiction, Heroes, fiction, Fantasy fiction, Romans, nouvelles, etc. pour la jeunesse, Romans, nouvelles, Jackson, Percy (Personnage fictif), Mythologie grecque, Dieux grecs, Olympie (Grèce : Sanctuaire)"
12842828,"Keeper of the Lost Cities (Keeper of the Lost Cities, #1)",Shannon Messenger,"Messenger, Shannon",,1442445939,9781442445932,5,4.4,Aladdin,Hardcover,496.0,2012.0,2012.0,2015/08/14,2015/02/08,,,read,"This was a reread, but I don't remember when I read the book the first time.  All I remember was that I loved it so much.  And Keefe!!! <br/><br/>I am rereading the first three books in await for the 4th and final book in the series because I don't remember much of it, and I don't want to be confused.  <br/><br/>When I was reading it, I caught all sorts of clever details that I missed the first time around which lead me to enjoy this much much more.  And since I had already rated it 5 stars, I don't know how to increase it.  lol<br/><br/>Anyway, I know that this is classified as a middle grade, but people much older can read it as well.  I deals with larger worldly problems, and the characters are so complex and have in depth personalities.  I am so attached to all the character and I love them all.  What I also love is that they are so different and unique from one another.  <br/><br/>And incase you're wondering I ship sophie and keefe not sophie and fitz.  Sorry.   ",,,1,0,9781442445932,"Ability, Fiction, Fantasy, Psychic ability, Identity, Memory, Foster parents, Elves, Children's fiction, Fairies, fiction, Fantasy fiction, Parapsychology, fiction, Identity, fiction, Juvenile fiction, nyt:series-books=2016-11-20, New York Times bestseller, Identity (Philosophical concept), Action & Adventure, Fantasy & Magic, Social Themes, Friendship, Identity (Psychology), Foster home care, Adventure and adventurers, fiction, Friendship, fiction"
18298225,"On the Fence (Old Town Shops, #2)",Kasie West,"West, Kasie",,0062235672,9780062235671,4,4.02,HarperTeen,Paperback,295.0,2014.0,2014.0,2015/08/13,2015/08/13,,,read,"Is it bad that for half the book I thought Braden's name was Brandon? <br/><br/>I loved how we got to see more of Skye, and I really like the tomboy aspect.  It really showed how a real girl thinks.  Can a tomboy really get a boy to fall for her?  I really loved it.   ",,,1,0,9780062235671,"Families, Brothers and sisters, Family life, Single-parent families, Sex role, Dating (Social customs), Self-actualization (Psychology), Fiction, Children's fiction, Sex role, fiction, Brothers and sisters, fiction, Single-parent families, fiction, Dating (social customs), fiction, Family life, fiction, California, fiction"
227865,"The Eternity Code (Artemis Fowl, #3)",Eoin Colfer,"Colfer, Eoin",,0141321318,9780141321318,5,4.05,Puffin,Paperback,329.0,2006.0,2003.0,2015/08/13,2015/08/13,,,read,"This is so much better than any of the previous books, and I can't wait to see what is in store for us later.  <spoiler> How will Artemis get his memories back?  I can't wait to see, but it was super crazy and funny when it turned out he had mirrored contacts. and the I am a hunter, and I hunted you part, was so hilarious. </spoiler>",,,1,0,9780141321318,"New York Times bestseller, nyt:series_books=2008-06-22, Reading Level-Grade 5, Reading Level-Grade 4, Reading Level-Grade 7, Reading Level-Grade 6, Reading Level-Grade 8, Adventure and adventurers, Fiction, Fairies, Magic, Computers, Large type books, Magie, Romans, nouvelles, etc. pour la jeunesse, Ordinateurs, Artemis Fowl (Fictitious character), Criminals, Juvenile fiction, Adventure and adventurers -- Fiction., Fairies -- Fiction., Magic -- Fiction., Computers -- Fiction., Fowl, Artemis (Fictitious character) -- Juvenile fiction., Fairies -- Juvenile fiction., Magic -- Juvenile fiction., Computers -- Juvenile fiction., Criminals -- Juvenile fiction., England -- Fiction., Father-son relationships, Fantasy fiction, Father-son relationship, Accelerated Reader, Fantasy, Humorous stories, Gifted children, science fiction, England, fiction, Magic, fiction, Children's fiction, Fairies, fiction, Kidnapping, fiction, Mothers and sons, fiction, Fowl, artemis (fictitious character), fiction, Adventure and adventurers, fiction, Computers, fiction, Adventure stories"
114955,The Arctic Incident  (Artemis Fowl #2),Eoin Colfer,"Colfer, Eoin",Sian Melangell Dafydd,,,4,3.96,Hyperion Books for Children,Paperback,398.0,2004.0,2002.0,2015/08/11,2015/08/07,,,read,"God, I just love Artemis Fowl.",,,1,0,,No ISBN
15283043,"The Distance Between Us (Old Town Shops, #1)",Kasie West,"West, Kasie",,0062235656,9780062235657,4,3.91,HarperTeen,Paperback,312.0,2013.0,2013.0,2015/08/07,2015/08/07,,,read,"3.7 stars, but I'll round up.<br/><br/>I really liked Caymen's character.  I thought she really had a depth, and she over worried, which I liked because I tend to over worry a bit and I can relate to them more.  Especially in a contemporary book.  <br/><br/>Not sure if Xander's personality was very deep, and so I really didn't like him as much as I wanted to.  <br/><br/>Also feeling like there was a couple chapters missing at the end, lol.  It would have been really cool to get to see Caymen finally meet her dad and her mom get better.  But I understand that this was also a good way to end the book.  <br/><br/>I really liked it because I was in the mood for a cutesy contemporary, but there wasn't that extra WOW! factor when reading.",,,1,0,9780062235657,"Wealth, JUVENILE FICTION / Girls & Women, Single-parent families, Fiction, Dating (Social customs), JUVENILE FICTION / Social Issues / Dating & Sex, Mothers and daughters, JUVENILE FICTION / Social Issues / Adolescence, Children's fiction, Dating (social customs), fiction, Single-parent families, fiction, Mothers and daughters, fiction"
249747,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,"Colfer, Eoin",,,,4,3.86,Miramax,Paperback,396.0,2003.0,2001.0,2015/08/06,2015/02/07,,,read,"This is a reread, and although the book wasn't as spectacular as it was when I first read it, because of the 5 star system, it still remains as a 4 star in my books.  <br/><br/>I reread this so I could continue on with the series as I could barely remember much of the story.<br/><br/>Artemis is fabulous.  Rereading this, he reminds me of Ciel Phantomhive from the manga/anime Black Butler.  Both 12 year old boys with inactive parents that caused some sort of trauma in their lives and resulted in them having a very large fortune.  A butler who is far superior than a normal human.  And they are both incredibly smart with a tad evilness in them.  <br/><br/>Faires are such a cool concept in this book, as they are 3 ft. tall and a totally warriors.  I really will enjoy learning more about this in the next books.     ",,,1,0,,No ISBN
13206828,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,"Meyer, Marissa",,0312642970,9780312642976,5,4.4,Feiwel & Friends,Hardcover,552.0,2014.0,2014.0,2015/08/03,2015/08/03,,,read,"I read this on the 14 hour flight to Australia, and when I was supposed to be sleeping, I was busy finishing this book.  <br/><br/>This book was so freaking awesome and amazing and I don't know why I didn't pick it up sooner.  <br/><br/>The ending was both sad and happy.  <br/><br/>In a time crunch, and can't write all the feels I would like to.  But it was definitely the best in the series so far.  <br/><br/>Cress>Cinder>Scarlet",,,1,0,9780312642976,"Teenage girls, Extraterrestrial beings, Juvenile fiction, Fiction, Cyborgs, Science fiction, Kings, queens, rulers, Queens, Kings and rulers, Children's fiction, Extraterrestrial beings, fiction, Kings, queens, rulers, etc., fiction, Fugitives from justice, Rescues, Revolutions, Cybernetics, Large type books, Young adult fiction, fairy tales & folklore, adaptations"
20697563,"Attack on Titan: No Regrets, Vol. 2  (Attack on Titan: No Regrets, #2)",Hajime Isayama,"Isayama, Hajime","Hikaru Suruga, Gan Sunaaku",1612629431,9781612629438,4,4.55,Kodansha Comics,Paperback,192.0,2014.0,2014.0,2015/08/02,2015/08/02,,,read,"Liked this one more than the first no regrets volume.  <br/><br/>I guess I knew his two friends would die in this volume because it was the only explanation on why Levi is the way he is in the main (current?) plot.  So it wasn't as surprising, and didn't have the wow factor that I was expecting.    ",,,1,0,9781612629438,"Comics & graphic novels, manga, science fiction, nyt:manga=2014-11-16, New York Times bestseller"
24338298,Never Always Sometimes,Adi Alsaid,"Alsaid, Adi",,0373211546,9780373211548,1,3.25,Harlequin Teen,Hardcover,320.0,2015.0,2015.0,2015/07/29,2015/07/28,,,read,"The characters in this book had zero personality, and were about as deep as a kiddie pool.<br/><br/>On the first page we get this <b> ""If the lights ever went out in her presence, Dave was pretty sure the brightness of her eyes would be more useful than a flashlight."" </b><br/><br/>I almost stopped reading right there and then.  <br/><br/>Dave is obsessed with Julia to the point where it is annoying.  But one party later, and after four years of being in love with Julia, he is in love with another girl.  Oh wow.<br/><br/>Flirting and flirting later, Dave and the other girl, Gretchen, are dating.  And surprisingly enough, right when Dave notices another girl, Julia realizes she is in love with him.<br/><br/><b> ""She pictured Dave-her Dave, the funniest guy she knew, her best friend, the only person she could even imagine spending her days with-side by side with cookie-cutter Gretchen and her perfect blond waves and Julia broke into laughter so uncontrollable she had to lie down and let it tear through her.  She ripped out a patch of grass and ripped the blades to shreds, throwing them in the air like confetti.  As the bits of green rained down on her, she thought about waking up the guy on the couch and kissing him as an act of revenge, but settled on going to the kitchen to find more beer.  Whether to drink or throw she hadn't yet decided.<br/><br/><i> Julia loved Dave.  And she would tear her house apart to prove it. </i> </b><br/><br/>A little insane considering she just figured out she loves him.  And now when he is taken too.  <br/><br/>Much later, Dave is now taking Gretchen to prom.  Dave decided to go to San Fransisco with Julia. On the way back they end up making out on the beach, after skinny dipping, and having sex.  <br/><br/>Dave in no way feels bad for cheating on Gretchen, who was already incredibly sad from her previous boyfriend that had cheated on her.<br/><br/>Gretchen catches them making out and they break up, and even though she is sad, she wants Dave to still be happy.  <br/><br/>Julia and Dave right, happy ending? <br/> <img src=""https://33.media.tumblr.com/4b57aa24c92d9d5a7e68c7c3c4a4eede/tumblr_mwwsz9s2nj1rziwwco1_500.gif""<br/><br/>Turns out Dave actually didn't love Julia.  So they break it off after a day or two. <br/><b> ""She</b>(Gretchen)<b> broke the hug and took his hand in her, then leaned in to kiss him.  It had only been a few weeks since they'd kissed, but the pause had felt eternal."" </b><br/>HAHAHA.... <br/> <img src=""https://33.media.tumblr.com/ff10077a032af3fd7a8450390c1469bb/tumblr_n6179u0edL1tu7965o1_r1_500.gif""<br/><br/>Dave goes running back to a waiting Gretchen, and Julia decided that maybe she likes Dave's older brother.  <br/><br/>Julia and Dave remain friends.  The end.  <br/> <img src=""https://38.media.tumblr.com/d5b20ce5f0299ab9a24b4fb757988aee/tumblr_mf2exaAQ8j1ro8cnpo1_500.gif""<br/><br/>Thank god that's over.",,,1,0,9780373211548,"Schools, Juvenile fiction, Teenagers, High schools, Children's fiction, Family life, fiction, Friendship, fiction, Schools, fiction, Adolescence, fiction, Love, fiction"
